word1,word2,is_hypernym
fly_tent,sand_stargazer,0
sword_knot,oral_contraception,0
eriobotrya,stadium_jumping,0
rauli_beech,fourth_stomach,0
ship_building,nystagmus,0
legal_brief,procyclidine,0
whole_shebang,gun_rest,0
dairymaid,thelypteris_simulata,0
gabor,family_dactyloscopidae,0
roll_call,tract,0
boris_karloff,genus_vireo,0
australian_pitcher_plant,bota,0
pincus,contract_killing,0
ixia,lying-in,0
helenium_puberulum,pipework,0
withdrawing_room,great_barrier_reef,0
thylacine,pentastomida,0
suborder_carnosaura,cisco,0
genus_othonna,eggfruit,0
toffee,drinking_age,0
habitableness,sweep_oar,0
shootout,genus_cassia,0
hempen_necktie,abjurer,0
spinach,chicory_escarole,0
low-density_lipoprotein,kumasi,0
stealth,group_b,0
grenadian,adversity,0
ross,genus_anomalops,0
calves'_feet,greyness,0
microsoft_disk_operating_system,thou,0
meson,apium_graveolens,0
unwillingness,road_builder,0
myringotomy,sitka_spruce,0
drygoods,archosauria,0
daltonism,might-have-been,0
stocking,tetrasaccharide,0
mesohippus,intermission,0
telephone_box,miaul,0
lodgepole_pine,nonmalignant_tumor,0
otaheite_arrowroot_starch,legislative_assembly,0
daylily,cordova,0
jewels-of-opar,growth_hormone,0
khmer_rouge,futurist,0
ludi_saeculares,smaller_pectoral_muscle,0
buteo_buteo,check_stub,0
tyrian_purple,may_blob,0
ketorolac,sprachgefuhl,0
puff,fantasia,0
inc,picometer,0
sexual_desire,bagascosis,0
holy_spirit,want,0
demographic,cucumis_melo_inodorus,0
hair's-breadth,cheque,0
var.,plumeria,0
water_hickory,sison_amomum,0
hizbullah,jinnah,0
swimming_pool,electra_complex,0
penuchle,arrogation,0
family_polemoniaceae,petty_spurge,0
feathering,water_skater,0
our_lady's_mild_thistle,emperor_penguin,0
cushaw,thimble,0
craft,mick_jagger,0
digestibility,adhesive_tape,0
genus_phellodendron,th,0
dewitt_clinton,cyclodestructive_surgery,0
theory_of_gravity,family_cracticidae,0
sound_system,rtlt,0
panfish,july_4,0
skunkweed,alexis_carrel,0
executive_department,rtlt,0
repayment_rate,sylvian_fissure,0
brazilian_pepper_tree,wild_hyacinth,0
pistachio_nut,onrush,0
remark,proudhon,0
superorder,nationalist,0
crabbiness,turreae,0
carcharodon_carcharias,polarography,0
budgerigar,kahoolawe,0
dieting,allopurinol,0
explosive_detection_system,paris_quadrifolia,0
chopper,trogium_pulsatorium,0
side-glance,artemisia_campestris,0
slick_magazine,vitamin_a2,0
ortolan,salience,0
oscar_fingal_o'flahertie_wills_wilde,mamey,0
rabbet,killer_whale,0
mot_test,screw_augur,0
achromaticity,due_care,0
gallantry,selaginella_eremophila,0
sibilation,blennius,0
external_maxillary_artery,fillmore,0
fen_orchis,flatbed_press,0
halicoeres,retiree,0
longanberry,big_shellbark,0
actin,republic_of_the_congo,0
vulnerability,figure,0
x_ray,digitiser,0
water_dropwort,goitrogen,0
pocketknife,radio_telescope,0
xxx,swiss_stone_pine,0
collinsonia,achaean,0
christening,staying_power,0
mandioca,pyrectic,0
meliaceae,tribromoethanol,0
wbc,locust_bean,0
digital_scanner,torte,0
insulin_shock_therapy,giro_account,0
ombudsman,timor,0
omar_nelson_bradley,seanad,0
aquatint,ceterach,0
francois_rabelais,fletcher,0
athabascan,alumnus,0
venue,pseudemys_concinna,0
bead_tree,genus_haemulon,0
genus_macowanites,tolmiea,0
alpha-interferon,punkey,0
abundance,diodon,0
turquoise,pocket_billiards,0
genus_culcita,golden_algae,0
parasympathetic_nervous_system,hacksaw,0
genus_cynocephalus,common_limpet,0
butter_cookie,teres_major,0
behring,mydriasis,0
polanisia_graveolens,tomato_yellows,0
jumping_gene,aethionema,0
cat_bear,genus_cordia,0
shaving_foam,mdi,0
beauty_treatment,egression,0
heyse,statistician,0
light_brown,birthwort_family,0
costa_rica,gerard_peter_kuiper,0
blennius_pholis,lordosis,0
servitor,pumpkin_ash,0
rocket_launching,pilot_burner,0
maria_meneghini_callas,dolphin_oil,0
stratum_corneum,beach_chair,0
thermal_spring,vonnegut,0
emery_rock,introspectiveness,0
satin_weave,recess,0
memory_cache,safety_bike,0
appendicular_artery,fomite,0
waterfront,thysanopter,0
illicium,hide,0
zanthoxylum_clava-herculis,infestation,0
sticker,naja_naja,0
douglas,salix_caprea,0
family_ibidiidae,primary_tooth,0
handoff,pellicularia_koleroga,0
resolving_power,cloud,0
rest,fielding,0
lycanthrope,fitter,0
bristol_channel,t-network,0
zodiac,soapweed,0
agronomy,beacon,0
elastance_unit,crumbliness,0
zalophus_lobatus,order_lechanorales,0
griddlecake,gadolinite,0
pop_bottle,sexually_transmitted_disease,0
goose_grass,sciadopitys_verticillata,0
tract_house,genius_loci,0
carl_orff,tutelo,0
polygenic_disease,roller_bandage,0
geographics,tetraiodothyronine,0
red_sanderswood,platylobium,0
louis_xvi,himantopus_himantopus_leucocephalus,0
eastern_pipistrel,pennoncel,0
crudeness,air_bag,0
agnation,apalachicola,0
nitrazepam,nerveroot,0
purse,magnum_opus,0
elizabeth_barrett_browning,enlivener,0
blue_whale,anthericum_torreyi,0
strait_of_magellan,chariness,0
blatherskite,ravisher,0
xavier,neutralist,0
erysimum,carbon_black,0
sales_campaign,jacqueline_cochran,0
bloodmobile,genus_ochroma,0
qed,serotonin,0
rhizopus,drouth,0
cabin_car,telephone_booth,0
alluvial_plain,capric_acid,0
striated_muscle_fiber,selenium_cell,0
heyday,assam_fever,0
dendrite,culmination,0
arterial_pressure,dovyalis_caffra,0
carson_mccullers,syllabic_script,0
leishmania,con_artist,0
helicon,ticonderoga,0
pentothal,compote,0
urinator,order_phasmatodea,0
duality,crow's_feet,0
genus_marchantia,decentalisation,0
flaviviridae,rangifer_caribou,0
paranoia,business_interruption_insurance,0
teratoma,fractional_monetary_unit,0
field-sequential_color_television_system,immunogen,0
vedist,hour_circle,0
aids,orchestrator,0
genus_lepidium,jordanian_dinar,0
tshatshke,band_of_partisans,0
tax_bracket,hothr,0
coralwort,dekko,0
ebb,positive_stimulus,0
baseball_diamond,hawksbill_turtle,0
solvability,arteria_glutes,0
tetrad,retirement_program,0
gesso,neumann,0
christoph_willibald_von_gluck,lena_river,0
sea_spider,picaninny,0
reentrant_angle,rawalpindi,0
principality,tolinase,0
domestic_dog,babacu_oil,0
narcissistic_personality,womanliness,0
fluoxetine_hydrocholoride,war_paint,0
normaliser,genus_haematobia,0
squeaker,marriage_broker,0
hugo_devries,coniferophytina,0
grab_bag,federal_national_mortgage_association,0
tonegawa_susumu,zabrze,0
family_mylodontidae,nypa,0
mineralocorticoid,pipracil,0
william_hogarth,mammary_gland,0
cybersex,amon-ra,0
molarity,genus_lithocarpus,0
methadon,white_mullet,0
sanderling,goa_bean,0
holy_place,flare-up,0
family_pholididae,language_area,0
electromyogram,white_book,0
military_formation,eternal_sleep,0
comeliness,strawberry_mark,0
sewage,blue_jessamine,0
swivel_chair,enterobacteria,0
natural_order,fire-swallower,0
box_spring,granville-barker,0
kurdistan_workers_party,pi,0
nurse,nellie_bly,0
divorced_man,early_winter_cress,0
mutterer,shinny,0
toll_collector,cycladic_civilization,0
electrosleep,brompton_stock,0
lincoln's_birthday,low_brass,0
long-beard,guildhall,0
genus_pulsatilla,bathyscaph,0
uppercut,waco,0
cannabis_resin,fulmarus,0
hot_pants,pyknic_type,0
dionysus,teratogenesis,0
up_quark,washout,0
river_birch,styrax_obassia,0
mountebank,mollycoddler,0
schistosoma,fcc,0
pleuropneumonia,tea_caddy,0
resiliency,rowanberry,0
genus_anemopsis,snakehead,0
argillaceous_rock,common_law,0
square_deal,pyocyanase,0
fund-raising_effort,corn_exchange,0
irredentism,cascades_frog,0
dayspring,broadcaster,0
lacerta_agilis,abdicator,0
liquid_soap,lido_deck,0
royal_palm,accommodator,0
swiss_steak,idiot_savant,0
hairbrush,gitana,0
control_freak,serving_cart,0
moonlighter,john_knox,0
sarnoff,w._w._jacobs,0
guangdong,mornay_sauce,0
national_insurance,librarianship,0
one_c,genus_ceratotherium,0
arc,preventive_attack,0
gypsywort,chicle_gum,0
eponymy,battle_of_shiloh,0
wealthy_man,blockhead,0
emu,piston_chamber,0
physiotherapist,best,0
wedgie,genus_scolopax,0
cynomys,hip-hop,0
viburnum_recognitum,george_huntington,0
dogtooth_violet,brisance,0
revolutionary_justice_organization,klinefelter_syndrome,0
cranial_cavity,condominium,0
common_louse,atriplex_hymenelytra,0
gun_deck,chromatin,0
sidetrack,ernst_theodor_wilhelm_hoffmann,0
financial_organisation,salpingitis,0
work_clothing,lazzaro_spallanzani,0
equipoise,spheniscus,0
evergreen_blueberry,mc,0
claim_jumper,dorothy_l._sayers,0
tamandua,clichy-la-garenne,0
tent_stitch,wilt,0
sal_soda,riding_breeches,0
fusanus_acuminatus,small_white_aster,0
emasculation,lobworm,0
segue,dentin,0
ida,lotus_tetragonolobus,0
pine_hyacinth,arteria_intercostalis,0
supersedure,lens_capsule,0
styloid_process,republic_of_colombia,0
genus_clangula,family_anhimidae,0
threadfish,sabaoth,0
dipteron,migraine,0
econometrician,genus_rhinonicteris,0
alaskan_king_crab,allocation,0
agha,fig_leaf,0
mdi,stokesia_laevis,0
naproxen,ununpentium,0
freelancer,carful,0
ivy_league,limbo,0
munchausen_syndrome,goodyear,0
male_chauvinism,prelature,0
slip,order_of_our_lady_of_mount_carmel,0
urochordate,family_pholidae,0
heteranthera_dubia,timberman,0
guppy,bull_session,0
allium_vineale,psi_particle,0
nailhead,lobster_a_la_newburg,0
medical_specialty,family_name,0
malay,nothofagus,0
marsupial_mouse,quick_march,0
mintmark,symbion_pandora,0
hoya,magicicada,0
show_business,boron_trifluoride,0
shaw,homophobe,0
tomfoolery,kinesthesia,0
fourscore,metric_system,0
stagger,bremen,0
andricus,baccarat,0
sectarist,business_organisation,0
yellow_light,scorpius,0
albite,spots,0
pisser,b_lymphocyte,0
lump_sum,cheoplastic_metal,0
machine_rifle,grieg,0
pillow,al_aqabah,0
bach,genus_althaea,0
european_house_cricket,immunocompetence,0
genus_strongylodon,field_pussytoes,0
roofy,scented_wattle,0
gizeh,heebie-jeebies,0
aster_acuminatus,genus_catha,0
chinos,trabecula,0
myocardial_infarction,chlorophyl,0
chlamyphore,australian_pitcher_plant,0
large_integer,economic_geography,0
flatwork,seriphidium_canum,0
common_marigold,jackdaw,0
fiber_bundle,genus_haemopis,0
emberiza_schoeniclus,doctor_of_laws,0
durum_wheat,vientiane,0
prairie_star,eleocharis_acicularis,0
katsuwonidae,occidental,0
pandanus,public_knowledge,0
pectin,nymphaeaceae,0
jammu_and_kashmir,standpipe,0
bird_cherry_tree,pearly-shelled_mussel,0
equinoctial_circle,judgeship,0
training_ship,rear_window,0
atomic_number_11,synaptomys_borealis,0
pholiota_flammans,ovate_leaf,0
shiah,cubage_unit,0
guttural_consonant,machaeranthera_tanacetifolia,0
salvia_leucophylla,fibonacci_number,0
moharram,american_lady_crab,0
genus_tinea,phyllorhynchus,0
brochure,rocky_mountain_whitefish,0
plutonium_pit,irregularity,0
frequenter,forum,0
hilary_rodham_clinton,losses,0
xanthelasma,community,0
pongee,metalworks,0
digitigrade,kluxer,0
one-dimensionality,disorderly_behavior,0
mithras,first_baron_marks_of_broughton,0
golf_cart,shellflower,0
bugloss,liberalisation,0
alpinism,union_member,0
calathian_violet,adjournment,0
benniseed,utilizer,0
personal_digital_assistant,inherited_disorder,0
byzantine_architecture,ceratophyllaceae,0
georg_wilhelm_steller,quincentenary,0
khalif,coach_dog,0
mikhail_ilarionovich_kutuzov,saucer_magnolia,0
frown_line,electron_shell,0
information_age,spotted_water_hemlock,0
eugenics,country_and_western,0
property_tax,senior_high_school,0
arum_family,pooling_of_interest,0
bitok,confucian,0
stewing_pan,selenium,0
tower_of_babel,doppler_shift,0
elizabeth_i,litigation,0
dietetics,long_pants,0
genus_tsuga,shore_boulder,0
stress,waiver,0
cricetus_cricetus,boocercus_eurycerus,0
apple_of_discord,piperacillin,0
glazier,front_entrance,0
companionway,common_tarweed,0
reprover,e.p.a.,0
lone_hand,nembutal,0
st._francis,flowering_almond,0
sahaptin,petunia_hybrida,0
genus_andreaea,horizontal_stabilizer,0
immunoglobulin,pathway,0
absentmindedness,richardson,0
swiz,landsteiner,0
educationalist,raspberry,0
telegraph_line,breakfast_nook,0
eocene_epoch,bog_aster,0
potassium_dichromate,maha,0
saddle_blanket,denticle,0
neckcloth,ensete_ventricosum,0
corregidor,coccidiomycosis,0
freedom_of_speech,dry_measure,0
dar_al-harb,incrimination,0
scorpionfish,dropping_zone,0
terza_rima,hospital_room,0
electrical_skin_response,myxinoidea,0
potyokin,canecutter,0
impact,rome_beauty,0
mercifulness,blue_wall,0
family_ziphiidae,qindarka,0
phylum_nemertina,starting_stall,0
katydid,ligustrum_japonicum,0
superorder_labyrinthodonta,confervoid_algae,0
pianist,genus_coelogyne,0
departure_gate,co-operative_republic_of_guyana,0
gnatcatcher,coaxer,0
greenskeeper,prosthetics,0
elephant_ear,transvaal_kafferboom,0
copula,retail_price_index,0
filter_bed,chrysotile,0
hyrax,genoese,0
equivalent_weight,figurine,0
lamna_nasus,prefiguration,0
tv_audience,nabothian_follicle,0
beach_goldenrod,portulaca_grandiflora,0
aral_sea,alumnus,0
mandibular_notch,quinidex,0
usss,slip_of_paper,0
toe_dance,banting,0
feeding_bottle,samia,0
codiaeum,philaenus,0
thrombokinase,inventory,0
selloff,symphysis,0
guan,order_odonata,0
hymenopteran,william_mitchell,0
ageism,palaeoethnography,0
genus_tamarindus,perineurium,0
solid_body_substance,duke_ellington,0
egger,indelicacy,0
sauerbraten,optical_fiber,0
linuron,palau,0
mantis_religioso,ambloplites,0
hamilton,good_manners,0
jawfish,container,0
genus_chamaedaphne,lassa_virus,0
saint_peter's_wreath,mindoro,0
main_rotor,stanton,0
marie_grosholtz,reelection,0
nonfluent_aphasia,wild_wheat,0
genus_nopalea,fantan,0
shoveler,indument,0
fimbria,retriever,0
monstera,compulsory_process,0
armoire,cadger,0
lobster,civil_time,0
chemical_analysis,jackass_penguin,0
volt-ampere,walker_percy,0
angolan_capital,flute,0
asclepiadaceae,black_cottonwood,0
sailor_cap,garden_strawberry,0
festering,drill_site,0
old_world_vulture,caelum,0
cephaloglycin,crepis,0
woodscrew,kangaroo's-foot,0
idun,mitosis,0
mammalia,todea_barbara,0
deerskin,shammer,0
melanitta,riding_mower,0
trophy_wife,well_point,0
electronic_image,agrostis_alba,0
dual_scan_display,branta_bernicla,0
papacy,beer_mat,0
dolichocephalic,quadrille,0
confinement,genus_dracunculus,0
genus_syngnathus,milk_cow,0
dengue_fever,acromegalia,0
cornflower,dead-man's-fingers,0
genitive,celiac_artery,0
woodsia_glabella,hausmannite,0
tin_pyrites,embiotocidae,0
histamine,racing_skiff,0
sexual_discrimination,smelter,0
overachievement,unseasonableness,0
rest_area,clinton's_lily,0
charles_wilkes,blasphemy,0
troponym,banana,0
disunity,ski_wax,0
tub_gurnard,rock_opera,0
lubber's_mark,frolicsomeness,0
freeboard_deck,sloe,0
lampooner,carya_myristicaeformis,0
ptyas_mucosus,flower_store,0
antiphrasis,salonica,0
bar_graph,sterling_bloc,0
trautvetteria_carolinensis,childbirth-preparation_class,0
jimmy_hoffa,spear-point,0
family_meliaceae,edmund_ii,0
lacrosse_ball,gaylussacia_baccata,0
gregorian_telescope,genus_echinochloa,0
marriageability,conveniences,0
rump_roast,haplopappus_spinulosus,0
shrimp-fish,jelly_fungus,0
genus_lutjanus,reverse_transcriptase,0
araguaia,douche,0
marmoset,pastorate,0
norse,rumpelstiltskin,0
multiplicity,spot_welder,0
tansy_ragwort,noble_gas,0
fish_farm,ambrosiaceae,0
vena_cystica,menshevik,0
genus_arenga,potency,0
softheartedness,reductivism,0
police_wagon,cerebral_aqueduct,0
glossodynia_exfoliativa,diehard,0
cantor,hairstylist,0
chrysolepis_sempervirens,champion,0
balearic_islands,vertical_circle,0
tetrachloride,parotid_vein,0
flatiron,exponential_series,0
toy_box,raymond_bernard_cattell,0
ngultrum,cadency,0
joinery,osmerus_mordax,0
tamandua,tooshie,0
dance_music,jakob_ludwig_felix_mendelssohn-bartholdy,0
trailing,trichoceros,0
analbuminemia,jeddah,0
checklist,mesozoic,0
lomustine,fuel_indicator,0
kartikeya,blood_transfusion,0
coricidin,screw_propeller,0
genus_trapa,studio,0
pump_well,expurgation,0
principe,bride's_bonnet,0
edith_piaf,domed_stadium,0
batch_processing,instantaneousness,0
edible_mussel,garbage_can,0
trachipterus,trend_setting,0
nephrolith,mobile_river,0
recompense,caiman_lizard,0
rainbow_perch,geum_rivale,0
spirit_lamp,hiatus_hernia,0
flame_flower,parietal_lobe,0
demagog,equivalent,0
love_affair,egg_yolk,0
black_fly,desirability,0
williamstown,pleasingness,0
balldress,hancock,0
siluriformes,writer's_cramp,0
black_racer,magnoliidae,0
zoomorphism,libertarian,0
boogie,possumwood,0
militarist,spiny_puffer,0
salicornia,obtuse-angled_triangle,0
pratincole,armored_car,0
solution,tangle_orchid,0
vagus,eastern_chimpanzee,0
robert_lowell,liza,0
christine_marie_evert,northeaster,0
escarpment,struggler,0
qcd,lake_cayuga,0
pikestaff,gastrocnemius_muscle,0
livery_driver,crow_step,0
mahout,stingaree-bush,0
secondary_syphilis,cheeseboard,0
ependyma,john_roderigo_dos_passos,0
malocclusion,lesser_centaury,0
muscle_contraction,licence,0
kale,accusative_case,0
nursery_rhyme,dipodidae,0
cape_ann,make-peace,0
gunshot,mare's_tail,0
native_pomegranate,op_art,0
breadstuff,penicillinase-resistant_antibiotic,0
chionanthus_virginicus,maidenhood,0
pentad,spaniel,0
fragonard,limbo,0
genus_picumnus,foster_care,0
heat_of_solution,auxiliary_operation,0
double-propeller_plane,control_surface,0
ventilation,exorbitance,0
chordate_genus,oxymoron,0
believing,hindbrain,0
feijoa_bush,baby_blue-eyes,0
anti-inflammatory_drug,roadbed,0
hollowness,skew_correlation,0
harpy,sandburg,0
posterior_vein_of_the_left_ventricle,indian_monetary_unit,0
inky_cap,calculating_machine,0
airsickness,line_single,0
reticular_activating_system,genus_atriplex,0
maulers,editorialist,0
fifo,fallopius,0
voiceless_consonant,health_maintenance_organization,0
oarswoman,acromyotonia,0
baum,genus_atropa,0
expense_account,arthromere,0
pagellus,hugo_wolf,0
steroid_alcohol,family_oleaceae,0
vena_clitoridis,associate_in_arts,0
piked_reverse_hang,squandermania,0
familial_hypercholesterolemia,calophyllum_inophyllum,0
genus_corydalis,brooklyn,0
friedrich_engels,underground_press,0
wainscotting,neuroanatomy,0
pal,maiden_over,0
lens_cortex,catananche,0
ulva,east_turkestan_islamic_movement,0
companion,naivety,0
genus_anthus,trinectes,0
trimming,cortinarius_violaceus,0
field_of_view,fungible,0
girl_friday,deicer,0
harding,homburg,0
endearment,ticket_holder,0
woodland_white_violet,synovial_joint,0
feint,xor_circuit,0
church,joint,0
health_facility,heme,0
defectiveness,disaffirmation,0
turbofan,townes,0
thoroughbred_racing,mason_city,0
reproductive_memory,croatian,0
white_titi,eucinostomus_gula,0
hyperon,privateness,0
profanation,vlaminck,0
tradescantia,chili_sauce,0
oculus,object-oriented_programing_language,0
promulgator,anomalousness,0
root_beer_float,eudaemon,0
ezekias,dither,0
pinus_monophylla,arnoseris,0
gatefold,clock_face,0
telco_building,salt_flat,0
tauon,sebastodes_marinus,0
launching_site,fence_line,0
camper_trailer,green_gentian,0
hexalectris,layer,0
burlesque,genus_lysimachia,0
sister-in-law,durra,0
bola_tie,gray_wolf,0
gratuity,genus_ajaia,0
megaloblast,artfulness,0
olympic_god,floor_board,0
cathartes_aura,blacking,0
radiation_field,trapezius,0
crimp,ranter,0
urinal,mid-october,0
phytonadione,vinca,0
kwannon,electrolytic_cell,0
phosphor,larvacide,0
genus_adiantum,trifolium_dubium,0
pairing,fugleman,0
moose,rhodope_mountains,0
pteridospermopsida,landing_deck,0
muscadet,shooting_gallery,0
hassidim,san_joaquin_valley,0
brunnhilde,teutoburger_wald,0
tibetan_terrier,operculum,0
novelisation,grandfather_clock,0
silvery_wormwood,sacred_cow,0
the_hague,prairie_fox,0
fire_fighter,dispatch,0
clinoril,bettong,0
contract_law,journeying,0
pilot_chart,man-of-the-earth,0
phatic_speech,vishnu,0
asimina_triloba,myrtle_family,0
wood's_alloy,rhythm,0
dog_bent,sorbian,0
fighter,genus_blatta,0
african_yellowwood,common_ground,0
al_faran,false_calyx,0
necrophilia,mischief-maker,0
past_progressive_tense,fricandeau,0
self-esteem,redheader,0
vervet_monkey,sambucus_caerulea,0
agenda,genus_tetrahymena,0
day_of_atonement,saratoga_springs,0
serranid,anguid_lizard,0
hz,genu_varum,0
yellow_pages,unwelcome_guest,0
khirghiz,immoderateness,0
bourn,vamper,0
julia_evelina_smith,overburden,0
hand_job,syntagm,0
coffee_substitute,halftime,0
chenopodium_botrys,digitalis_lutea,0
throwing_away,newspaper_column,0
porcellio,brown_sauce,0
commission_on_human_rights,mostaccioli,0
hezbollah,astana,0
calycanthaceae,harriet_elizabeth_beecher_stowe,0
semicolon,teheran,0
descriptive_clause,amino_resin,0
thomas_jackson,strand_wolf,0
counsel,boredom,0
sidesaddle,john_davison_rockefeller,0
equivalent_word,ruhr_river,0
gastronome,totipotence,0
sound_structure,loving_cup,0
john_cage,afl-cio,0
kura,egyptian,0
presbytery,bruce_lee,0
superior_ophthalmic_vein,raccoon_dog,0
vena_brachiocephalica,emil_klaus_julius_fuchs,0
urinary_tract_infection,milkwort,0
gentleman,margaret_thatcher,0
infectious_agent,speleology,0
pore_fungus,use_immunity,0
dementia,utopia,0
panel_light,genus_daphne,0
third_person,ulfilas,0
lathyrus_sativus,greek_monetary_unit,0
architectural_ornament,catechesis,0
toehold,smegma,0
aleph-zero,lepidosauria,0
montserratian,arisarum_vulgare,0
ergosterol,magnolia_stellata,0
alms_box,vena_basivertebralis,0
ammobium,genus_panonychus,0
copulative_conjunction,common_fraction,0
unchangeableness,genus_ambrosia,0
focus,iris_verna,0
swinging_post,kor,0
moving_staircase,free_love,0
family_hydnoraceae,proper_name,0
rashtriya_swayamsevak_sangh,shipway,0
sterilisation,mirabilis_uniflora,0
french_honeysuckle,bath_towel,0
gerard_manley_hopkins,wine_sauce,0
paperhanging,snake,0
maoism,vena_metatarsus,0
mauritian_rupee,communion_table,0
ginger,garden_hose,0
hemerocallis_flava,jaeger,0
scour,rankine_scale,0
sheep_laurel,disunion,0
nappy,high-energy_physics,0
burger,virginal,0
extinguishing,inconceivability,0
gastroboletus,rosefish,0
stent,eligibility,0
porousness,ethanamide,0
crew_neckline,beachcomber,0
thermion,push-button_radio,0
weighing,bowdleriser,0
lydia,half_a_dozen,0
podsol,mephistopheles,0
innocence,councilwoman,0
convertibility,home_loan_bank,0
congratulations,lanzhou,0
surge_suppressor,benefice,0
alla_nazimova,daylight_savings,0
bromus_inermis,wonder_bean,0
kaposi's_varicelliform_eruption,neotoma_fuscipes,0
melon,ophidism,0
sapindus,comptonia_peregrina,0
muscle_memory,yellow_birch,0
dialeurodes_citri,ninepin,0
crenation,turbellaria,0
ivy_geranium,monetary_system,0
skin_tumor,applique,0
criminalism,correctness,0
gulf_of_aegina,cirque,0
john_ford,operational_cell,0
mniaceae,cholelithiasis,0
larghetto,insecurity,0
cypress_pine,genus_dendroica,0
phacelia,severable_contract,0
sulfur_bottom,client,0
genus_pagurus,holy_thursday,0
bambino,deuteranopia,0
genus_pimenta,blue_jeans,0
synonym,genus_eschrichtius,0
consulship,christiania,0
wolffish,ice_cube,0
nancere,bobbin,0
confession_of_judgement,allgood,0
submandibular_salivary_gland,judgment_on_the_merits,0
incurrence,mbit,0
four-minute_man,republishing,0
spanish_lime_tree,kingfisher,0
bessel,uncle_sam,0
steven_spielberg,light_ballast,0
prophylaxis,projective_device,0
cookware,glide_path,0
arnold_schonberg,deer_fern,0
jihad,ejaculation,0
elaeagnaceae,genus_dipladenia,0
countermine,clearcutness,0
map,astrophysicist,0
dprk,home_stand,0
pearl_sago,cristal,0
common_european_earwig,environmentalist,0
demonization,mussiness,0
lilium_pardalinum,ferdinand_and_isabella,0
ii_esdras,candlepower,0
spleen,seven_wonders_of_the_world,0
lash-up,spheroid,0
ulnar_artery,good_humor,0
two-way_street,making_love,0
lectureship,paleogeology,0
particularization,dress,0
frottage,denture,0
direct_dye,rauli_beech,0
priority_processing,cunonia_family,0
operating_theater,sciaena_aquila,0
genus_anodonta,grenada_dollar,0
coragyps_atratus,u-drive,0
sichuan,lapidarist,0
salpingectomy,trf,0
scuttle,stephanotis_floribunda,0
billyoh,anthyllis,0
rooting,rico_act,0
guan,bernard_malamud,0
vaporing,rioting,0
pore_mushroom,ictiobus_niger,0
valvotomy,aum,0
surveying,the_trots,0
gum_elemi,tianjin,0
club,chunk,0
drip_feed,haematocolpos,0
ignace_jan_paderewski,plutonium_pit,0
lemon_shark,brussels_sprout,0
catmint,bitok,0
arraignment,suborder_passeres,0
acer_pseudoplatanus,face_veil,0
hypnopedia,binary_digit,0
thomomys_bottae,forest_red_gum,0
confusion,dog_days,0
passer_montanus,mercy,0
gymnogyps,terabyte,0
dragon's_head,pileup,0
mina,romanesque,0
divining_rod,sousing,0
ptyalism,el_aaium,0
reflection,bryales,0
ionic,drill_bit,0
monoplane_flying_fish,coast_banksia,0
sauce_verte,genus_jacksonia,0
cyclostomata,baseboard,0
genus_leiopelma,badness,0
ken_kesey,carlyle,0
malt_whisky,genus_lamium,0
teasing,erythronium_californicum,0
lungyi,won_ton,0
proposer,carl_nielsen,0
angelique,trepan,0
footprint_evidence,hibiscus_sabdariffa,0
autotroph,payer,0
gateau,hamburger_bun,0
companion,hylocichla_mustelina,0
self-importance,genus_ctenocephalus,0
titration,astrologer,0
musculus_deltoideus,wooing,0
water_gum,scleroderma_flavidium,0
tuesday,ill-usage,0
kodiak_island,aflaxen,0
parimutuel,cortical_epilepsy,0
baku,eagre,0
line_of_scrimmage,common_european_ash,0
belorussia,suborder_blennioidea,0
salix_pentandra,oxydendrum,0
disability_benefit,zinc_sulfate,0
anthony_comstock,bk,0
episcopate,breathing_out,0
marcionism,bohme,0
playfellow,ruddiness,0
septicemic_plague,wingspan,0
marketing_cost,dwarf_elder,0
nephoscope,c,0
order_batrachia,genus_peromyscus,0
exonuclease,nuclear_rna,0
battle_of_plassey,antispasmodic,0
lactuca_serriola,sidney_webb,0
insularity,bolt_cutter,0
dna,quarterdeck,0
monochromasy,chief_executive,0
stamp_collection,straight-fluted_drill,0
sweatshop,bend_sinister,0
crevice,jerry-building,0
poisson_distribution,himalaya,0
gas_burner,division_archaebacteria,0
large_white_petunia,muslim_calendar,0
mandarin_orange_tree,chinese_mustard,0
beagling,battle_of_the_spanish_armada,0
american_sweet_chestnut,chinese,0
baja_california,thomas_hardy,0
cruiser,monkeypod,0
cow_dung,capital_of_minnesota,0
irelander,solidago_bicolor,0
metazoa,diethylbarbituric_acid,0
newspaper_advertisement,holystone,0
thoracocentesis,rusk,0
glaucomys,tallapoosa,0
unhurriedness,speed_freak,0
rug_beater,warehouser,0
rubus_occidentalis,family_corixidae,0
hugh_dowding,drill,0
examinee,electrostatic_field,0
bergman,podiatrist,0
cheroot,beggar-my-neighbor_strategy,0
tree_clubmoss,sulfur_paintbrush,0
aalii,fumble,0
hoek_van_holland,new_zealand_wren,0
syntactician,april_fools',0
brachychiton_populneus,family_nidulariaceae,0
ordnance_store,debenture_bond,0
calif.,charles_baudelaire,0
durian_tree,family_cortinariaceae,0
notable,aloe,0
denudation,cabombaceae,0
nabothian_cyst,ulysses_s._grant,0
giant_fulmar,slow_time_scale,0
irtish_river,copper_sulfate,0
basset_hound,amphineura,0
dragon_tree,cyatheaceae,0
cactaceae,genus_hyalophora,0
autogamy,baryshnikov,0
tennis_match,neck_sweetbread,0
